STATEFIPS,STATE,ZIPCODE,AGI_STUB,N1,MARS1,MARS2,A00100
27,MN,55750,0,900,380,440,43387
27,MN,55751,0,700,310,330,37374
27,MN,55752,0,200,90,110,10111
27,MN,55756,0,190,80,80,8009
27,MN,55757,0,380,170,180,16057
27,MN,55760,0,1240,550,570,59135
27,MN,55763,0,280,120,140,13515
27,MN,55765,0,340,150,150,15756
27,MN,55767,0,1740,960,620,77728
27,MN,55768,0,1380,650,600,78817
27,MN,55769,0,1040,460,470,51695
27,MN,55771,0,760,360,290,30290
27,MN,55775,0,610,260,310,35400
27,MN,55779,0,1820,820,880,112062
27,MN,55780,0,120,60,50,5316
27,MN,55781,0,380,140,220,27638
27,MN,55783,0,1080,480,490,52550
27,MN,55785,0,110,50,40,4162
27,MN,55787,0,240,110,110,9944
27,MN,55790,0,1000,440,460,57601
27,MN,55792,0,4720,2540,1600,229087
27,MN,55793,0,290,130,130,14488
27,MN,55795,0,680,330,270,29031
27,MN,55797,0,700,280,380,40345
27,MN,55798,0,280,100,130,12338
27,MN,55802,0,1140,810,270,87814
27,MN,55803,0,8720,4000,4110,665197
27,MN,55804,0,7340,3360,3470,577660
27,MN,55805,0,4320,2970,790,146133
27,MN,55806,0,4250,2600,930,156121
27,MN,55807,0,4760,2630,1470,192102
27,MN,55808,0,2690,1370,930,108867
27,MN,55810,0,4320,2050,1850,239989
27,MN,55811,0,12210,6170,5170,808190
27,MN,55812,0,3630,2240,1130,235431
27,MN,55901,0,27280,13700,10650,1701441
27,MN,55902,0,11590,5380,5400,1353501
27,MN,55904,0,12800,6510,4470,623600
27,MN,55906,0,9450,4520,4070,746516
27,MN,55909,0,650,300,310,37298
27,MN,55910,0,710,320,330,36031
27,MN,55912,0,13610,6380,4970,740119
27,MN,55917,0,1700,730,790,96471
27,MN,55918,0,460,190,220,25094
27,MN,55919,0,480,210,240,27705
27,MN,55920,0,3680,1510,1800,283592
27,MN,55921,0,2280,1120,1010,119771
27,MN,55922,0,290,130,140,12631
27,MN,55923,0,2120,890,1000,138683
27,MN,55924,0,630,280,290,38402
27,MN,55925,0,550,240,280,32131
27,MN,55926,0,390,170,180,22456
27,MN,55927,0,1940,810,890,111978
27,MN,55929,0,570,220,280,32839
27,MN,55931,0,180,90,80,8697
27,MN,55932,0,1010,460,470,61664
27,MN,55933,0,110,40,60,7026
27,MN,55934,0,1660,720,770,101617
27,MN,55935,0,420,180,220,23926
27,MN,55936,0,900,410,390,51746
27,MN,55939,0,820,360,390,40398
27,MN,55940,0,1220,540,560,66927
27,MN,55941,0,540,260,230,26275
27,MN,55943,0,1460,670,690,74406
27,MN,55944,0,3610,1630,1590,207717
27,MN,55945,0,720,350,320,41806
27,MN,55946,0,1570,690,720,88582
27,MN,55947,0,3770,1690,1830,256660
27,MN,55949,0,870,390,430,45902
27,MN,55951,0,710,300,330,37069
27,MN,55952,0,1190,530,570,63357
27,MN,55953,0,390,130,200,20327
27,MN,55954,0,670,320,290,32499
27,MN,55955,0,1360,600,680,99102
27,MN,55956,0,930,410,460,56681
27,MN,55957,0,360,150,180,19649
27,MN,55959,0,1040,500,450,52576
27,MN,55960,0,1540,600,820,126551
27,MN,55961,0,190,80,90,9937
27,MN,55962,0,350,140,190,17925
27,MN,55963,0,2540,1040,1250,167261
27,MN,55964,0,2200,980,960,117968
27,MN,55965,0,1120,490,540,63424
27,MN,55967,0,450,180,230,27906
27,MN,55969,0,520,220,260,28834
27,MN,55970,0,420,190,210,23939
27,MN,55971,0,1460,630,680,75366
27,MN,55972,0,2260,930,1050,129574
27,MN,55973,0,140,60,70,6927
27,MN,55974,0,980,440,450,44696
27,MN,55975,0,2000,870,930,115477
27,MN,55976,0,3780,1640,1690,218486
27,MN,55979,0,440,200,220,19566
27,MN,55981,0,1980,970,870,109522
27,MN,55982,0,200,90,110,10363
27,MN,55983,0,740,350,320,41019
27,MN,55985,0,910,400,390,47727
27,MN,55987,0,14880,8110,5430,839236
27,MN,55990,0,450,210,210,21391
27,MN,55991,0,630,260,330,43913
27,MN,55992,0,2360,1030,1110,147151
27,MN,56001,0,20710,11950,6790,1124426
27,MN,56003,0,7450,3720,3060,470876
27,MN,56007,0,10360,5060,3930,525239
27,MN,56009,0,730,290,390,39461
27,MN,56010,0,540,210,280,32622
27,MN,56011,0,4220,1850,1890,257894
27,MN,56013,0,2200,1000,970,121314
27,MN,56014,0,360,180,150,17476
27,MN,56016,0,480,220,220,24908
27,MN,56017,0,820,350,420,52350
27,MN,56019,0,420,200,200,20907
27,MN,56021,0,540,230,280,31680
27,MN,56023,0,250,110,110,11123
27,MN,56024,0,1530,710,640,84416
27,MN,56025,0,250,100,130,14338
27,MN,56026,0,960,430,440,51538
27,MN,56027,0,380,180,140,18036
27,MN,56028,0,650,290,330,43526
27,MN,56029,0,320,130,160,16249
27,MN,56031,0,6250,3060,2470,347307
27,MN,56033,0,170,80,70,10042
27,MN,56034,0,250,100,130,14398
27,MN,56036,0,920,400,430,47946
27,MN,56037,0,770,320,400,50269
27,MN,56039,0,480,200,250,26784
27,MN,56041,0,590,280,250,31626
27,MN,56042,0,340,160,160,18073
27,MN,56043,0,280,140,110,15603
27,MN,56044,0,1030,490,450,57941
27,MN,56045,0,350,140,190,20609
27,MN,56048,0,1920,830,910,106362
27,MN,56050,0,780,380,340,51603
27,MN,56051,0,310,160,120,12516
27,MN,56052,0,380,170,170,19668
27,MN,56054,0,460,210,200,24578
27,MN,56055,0,1890,850,880,115434
27,MN,56057,0,1840,820,790,98366
27,MN,56058,0,3100,1520,1210,166222
27,MN,56060,0,220,110,80,11995
27,MN,56062,0,1540,750,580,75819
27,MN,56063,0,1400,600,670,118293
27,MN,56065,0,1310,600,580,71323
27,MN,56068,0,540,250,230,29536
27,MN,56069,0,2280,1080,940,118366
27,MN,56071,0,5820,2630,2670,382909
27,MN,56072,0,1100,490,510,62414
27,MN,56073,0,8610,4320,3570,473290
27,MN,56074,0,970,390,510,65596
27,MN,56078,0,240,110,100,11677
27,MN,56081,0,2910,1330,1130,139974
27,MN,56082,0,5640,2780,2260,442047
27,MN,56083,0,440,190,220,21468
27,MN,56085,0,2770,1370,1170,157328
27,MN,56087,0,1490,700,680,81190
27,MN,56088,0,980,460,440,48604
27,MN,56089,0,100,70,30,3612
27,MN,56090,0,290,130,150,15058
27,MN,56091,0,190,70,90,8500
27,MN,56093,0,5770,2750,2360,291797
27,MN,56096,0,1420,630,640,73608
27,MN,56097,0,1750,800,780,81498
27,MN,56098,0,1030,480,450,48174
27,MN,56101,0,3020,1440,1220,149297
27,MN,56110,0,880,400,420,48199
27,MN,56111,0,230,100,110,13258
27,MN,56113,0,110,50,50,5194
27,MN,56114,0,160,80,90,8085
27,MN,56115,0,630,280,310,35749
27,MN,56116,0,260,90,170,15909
27,MN,56117,0,180,80,90,9114
27,MN,56118,0,220,90,110,13659
27,MN,56119,0,510,230,230,28191
27,MN,56120,0,500,200,240,26529
27,MN,56121,0,280,120,150,12406
27,MN,56122,0,270,100,140,14046
27,MN,56123,0,260,110,130,15120
27,MN,56127,0,200,80,90,10651
27,MN,56128,0,880,320,520,57825
27,MN,56129,0,350,160,160,18398
27,MN,56131,0,1160,570,510,59035
27,MN,56132,0,270,120,130,17174
27,MN,56134,0,180,90,90,9207
27,MN,56136,0,470,220,220,24798
27,MN,56137,0,540,260,250,28548
27,MN,56138,0,380,140,210,21251
27,MN,56139,0,200,100,90,9333
27,MN,56141,0,170,80,80,9933
27,MN,56142,0,500,250,210,20858
27,MN,56143,0,2320,1140,970,130298
27,MN,56144,0,520,250,230,24946
27,MN,56145,0,300,140,120,15397
27,MN,56149,0,590,260,280,31114
27,MN,56150,0,1420,660,620,69490
27,MN,56151,0,410,180,220,24823
27,MN,56152,0,660,300,310,38085
27,MN,56155,0,200,100,100,13446
27,MN,56156,0,2900,1300,1300,165242
27,MN,56157,0,330,140,170,26376
27,MN,56158,0,180,70,90,10579
27,MN,56159,0,1260,560,560,66290
27,MN,56160,0,100,40,50,5211
27,MN,56161,0,200,90,100,10860
27,MN,56162,0,120,40,60,6331
27,MN,56164,0,2810,1370,1150,141591
27,MN,56165,0,180,70,90,10516
27,MN,56167,0,320,140,150,17592
27,MN,56168,0,490,240,210,22119
27,MN,56169,0,330,120,180,19526
27,MN,56170,0,270,120,150,13813
27,MN,56171,0,870,420,390,47369
27,MN,56172,0,1500,680,710,87310
27,MN,56173,0,170,60,80,7792
27,MN,56174,0,190,80,90,9627
27,MN,56175,0,1410,620,620,70373
27,MN,56176,0,560,270,240,31459
27,MN,56178,0,800,330,410,45718
27,MN,56180,0,600,280,270,30560
27,MN,56181,0,540,240,240,27228
27,MN,56183,0,590,290,270,30622
27,MN,56185,0,270,120,130,13602
27,MN,56186,0,180,80,80,8696
27,MN,56187,0,6790,3140,2430,312058
27,MN,56201,0,11630,5470,4220,593475
27,MN,56207,0,130,50,70,7782
27,MN,56208,0,970,470,390,46670
27,MN,56209,0,1210,560,550,65554
27,MN,56211,0,220,80,120,13338
27,MN,56212,0,240,110,110,13289
27,MN,56214,0,360,180,140,19926
27,MN,56215,0,2210,1080,930,120313
27,MN,56216,0,320,150,150,18569
27,MN,56218,0,270,130,120,15413
27,MN,56219,0,310,150,100,12100
27,MN,56220,0,1380,650,650,70214
27,MN,56221,0,410,190,190,25445
27,MN,56222,0,960,420,450,56185
27,MN,56223,0,670,320,280,36516
27,MN,56224,0,160,80,80,10012
27,MN,56225,0,350,180,170,18994
27,MN,56226,0,120,50,60,7520
27,MN,56227,0,100,50,50,4665
27,MN,56228,0,410,200,170,19586
27,MN,56229,0,910,370,440,61476
27,MN,56230,0,390,180,180,22236
27,MN,56231,0,200,80,90,12236
27,MN,56232,0,1130,510,530,64591
27,MN,56235,0,290,120,150,18752
27,MN,56236,0,180,70,100,15754
27,MN,56237,0,290,130,130,14673
27,MN,56239,0,310,120,160,17272
27,MN,56240,0,500,260,230,26315
27,MN,56241,0,2090,1050,820,110468
27,MN,56243,0,750,340,340,39090
27,MN,56244,0,750,280,400,58716
27,MN,56245,0,230,100,130,13885
27,MN,56248,0,380,170,190,25313
27,MN,56249,0,160,70,70,9593
27,MN,56251,0,490,200,230,25559
27,MN,56252,0,590,260,270,29851
27,MN,56253,0,520,260,230,26325
27,MN,56255,0,200,80,90,9665
27,MN,56256,0,1270,630,560,69065
27,MN,56257,0,220,100,100,12108
27,MN,56258,0,7210,3620,2800,421945
27,MN,56260,0,430,170,220,23767
27,MN,56262,0,350,150,160,18765
27,MN,56263,0,260,130,120,16858
27,MN,56264,0,1010,460,470,53752
27,MN,56265,0,3820,1800,1570,204613
27,MN,56266,0,770,370,310,40509
27,MN,56267,0,2880,1350,1290,207870
27,MN,56270,0,800,500,190,31501
27,MN,56271,0,570,240,280,32742
27,MN,56273,0,2340,970,1150,144016
27,MN,56276,0,120,60,60,5873
27,MN,56277,0,1510,700,660,84582
27,MN,56278,0,1180,530,570,63604
27,MN,56279,0,580,230,310,34018
27,MN,56280,0,230,100,120,12873
27,MN,56281,0,300,110,180,25800
27,MN,56282,0,710,270,390,39765
27,MN,56283,0,3340,1720,1260,184914
27,MN,56284,0,950,400,450,51718
27,MN,56285,0,520,230,250,29786
27,MN,56288,0,2380,1060,1180,195178
27,MN,56289,0,370,160,170,18298
27,MN,56291,0,250,120,110,10942
27,MN,56292,0,280,110,150,14460
27,MN,56293,0,590,280,270,34743
27,MN,56295,0,160,70,60,7031
27,MN,56296,0,970,460,430,57058
27,MN,56297,0,390,150,190,22533
27,MN,56301,0,14040,7530,4890,849787
27,MN,56303,0,13170,7130,4440,631261
27,MN,56304,0,7210,4100,2180,327327
27,MN,56307,0,2390,1070,1130,136714
27,MN,56308,0,12360,5890,5510,791631
27,MN,56309,0,560,230,300,32026
27,MN,56310,0,2470,1050,1250,217870
27,MN,56311,0,340,160,150,15475
27,MN,56312,0,1070,500,510,56342
27,MN,56314,0,550,250,260,26009
27,MN,56315,0,740,300,400,44712
27,MN,56316,0,690,330,280,30734
27,MN,56318,0,530,230,260,27812
27,MN,56319,0,640,290,310,40526
27,MN,56320,0,3850,1620,1900,250113
27,MN,56323,0,250,130,110,11521
27,MN,56324,0,500,210,270,29669
27,MN,56326,0,690,310,360,34974
27,MN,56327,0,380,160,210,24704
27,MN,56329,0,3200,1350,1540,170295
27,MN,56330,0,800,340,370,37945
27,MN,56331,0,1000,460,510,56813
27,MN,56332,0,680,300,370,41487
27,MN,56334,0,2810,1320,1300,172153
27,MN,56336,0,760,330,370,40565
27,MN,56338,0,760,330,370,35162
27,MN,56339,0,550,240,250,27021
27,MN,56340,0,1080,490,510,56897
27,MN,56342,0,1350,620,610,66606
27,MN,56343,0,440,200,220,22682
27,MN,56345,0,6770,3250,2800,325356
27,MN,56347,0,3000,1250,1370,128161
27,MN,56349,0,360,150,200,22674
27,MN,56350,0,210,100,100,8191
27,MN,56352,0,2690,1210,1210,133712
27,MN,56353,0,4120,1860,1820,203514
27,MN,56354,0,670,280,330,37957
27,MN,56355,0,310,150,140,14555
27,MN,56357,0,470,190,240,24703
27,MN,56358,0,1490,680,660,62984
27,MN,56359,0,1490,680,510,63038
27,MN,56360,0,1770,780,880,84378
27,MN,56361,0,1110,510,490,49869
27,MN,56362,0,2760,1240,1340,153106
27,MN,56364,0,2350,1050,1070,109260
27,MN,56367,0,3300,1420,1580,207663
27,MN,56368,0,2080,920,1040,125077
27,MN,56373,0,1410,620,670,72646
27,MN,56374,0,3840,1730,1810,231903
27,MN,56375,0,410,200,190,23248
27,MN,56377,0,8880,3930,3990,655713
27,MN,56378,0,3610,1620,1690,202918
27,MN,56379,0,8070,3900,3260,438224
27,MN,56381,0,1210,550,530,69892
27,MN,56382,0,650,320,300,31243
27,MN,56384,0,160,80,70,6553
27,MN,56385,0,460,210,210,25005
27,MN,56386,0,300,120,140,12750
27,MN,56387,0,3640,2040,1020,142050
27,MN,56401,0,14000,6880,5360,687873
27,MN,56425,0,3960,1800,1760,226395
27,MN,56431,0,4050,1750,1940,203892
27,MN,56433,0,720,320,320,27990
27,MN,56435,0,1100,460,520,47111
27,MN,56437,0,480,200,240,17858
27,MN,56438,0,1250,550,590,56361
27,MN,56440,0,520,240,240,19264
27,MN,56441,0,1540,770,550,67227
27,MN,56442,0,1300,560,680,97190
27,MN,56443,0,670,270,330,36081
27,MN,56444,0,1460,620,710,88073
27,MN,56446,0,720,320,330,27998
27,MN,56447,0,500,240,230,21737
27,MN,56448,0,190,70,120,12145
27,MN,56449,0,750,320,390,42471
27,MN,56450,0,550,260,210,23068
27,MN,56452,0,1000,430,490,50386
27,MN,56453,0,360,150,170,14611
27,MN,56455,0,760,320,320,34559
27,MN,56458,0,180,70,80,7562
27,MN,56461,0,1350,540,690,68249
27,MN,56464,0,1840,800,880,82610
27,MN,56465,0,1050,460,520,64163
27,MN,56466,0,1390,630,600,63977
27,MN,56467,0,1090,420,610,58460
27,MN,56468,0,2270,940,1200,174425
27,MN,56469,0,480,200,250,22550
27,MN,56470,0,4750,2060,2190,238635
27,MN,56472,0,3640,1580,1710,197920
27,MN,56473,0,1580,660,760,79242
27,MN,56474,0,1930,920,810,81027
27,MN,56475,0,760,340,350,32295
27,MN,56477,0,1100,500,490,44687
27,MN,56479,0,2210,970,990,98822
27,MN,56481,0,920,400,430,39019
27,MN,56482,0,2990,1470,1210,136425
27,MN,56484,0,1850,840,800,106866
27,MN,56501,0,7710,3670,3250,445243
27,MN,56510,0,1100,490,510,58395
27,MN,56511,0,890,360,470,52696
27,MN,56514,0,1720,750,840,103529
27,MN,56515,0,1400,580,750,85740
27,MN,56516,0,110,40,60,4689
27,MN,56517,0,130,60,50,6239
27,MN,56518,0,180,80,70,7200
27,MN,56519,0,120,50,60,5506
27,MN,56520,0,1890,940,770,115082
27,MN,56521,0,340,150,130,14103
27,MN,56522,0,270,110,150,15749
27,MN,56523,0,240,110,110,13088
27,MN,56524,0,330,140,170,18066
27,MN,56527,0,400,170,190,14968
27,MN,56528,0,750,310,400,39971
27,MN,56529,0,2070,980,830,107585
27,MN,56531,0,930,420,440,57955
27,MN,56533,0,160,90,70,8281
27,MN,56534,0,570,260,260,29409
27,MN,56535,0,570,250,280,32555
27,MN,56536,0,230,110,110,15345
27,MN,56537,0,9140,4360,3890,493118
27,MN,56540,0,860,360,430,50285
27,MN,56542,0,1280,620,540,64349
27,MN,56543,0,130,60,60,6836
27,MN,56544,0,2350,1010,1100,118733
27,MN,56545,0,310,150,160,17200
27,MN,56546,0,130,50,60,7522
27,MN,56547,0,1230,510,610,78678
27,MN,56548,0,340,150,140,19324
27,MN,56549,0,2360,1060,1150,153839
27,MN,56550,0,200,90,80,9846
27,MN,56551,0,1000,440,470,42786
27,MN,56552,0,190,90,100,10536
27,MN,56553,0,150,70,70,9429
27,MN,56554,0,1290,560,630,83386
27,MN,56556,0,500,230,230,21761
27,MN,56557,0,1210,560,400,55626
27,MN,56560,0,18520,9340,7180,996209
27,MN,56566,0,210,70,60,7955
27,MN,56567,0,1570,750,700,73855
27,MN,56569,0,550,220,220,25530
27,MN,56570,0,560,230,280,26385
27,MN,56571,0,910,360,470,50566
27,MN,56572,0,2730,1150,1260,146832
27,MN,56573,0,3190,1510,1390,186236
27,MN,56574,0,130,70,60,7107
27,MN,56575,0,260,100,100,10255
27,MN,56576,0,380,140,220,19430
27,MN,56578,0,410,160,220,26394
27,MN,56579,0,530,220,270,27739
27,MN,56580,0,570,250,290,39360
27,MN,56581,0,130,80,50,5506
27,MN,56584,0,660,310,290,31247
27,MN,56585,0,440,200,210,27290
27,MN,56586,0,910,380,460,52491
27,MN,56587,0,750,350,370,40757
27,MN,56588,0,240,90,130,12453
27,MN,56589,0,800,350,290,33480
27,MN,56590,0,180,80,80,13812
27,MN,56592,0,220,120,80,8729
27,MN,56594,0,230,80,120,14262
27,MN,56601,0,14160,6830,5720,760258
27,MN,56621,0,1990,880,850,91127
27,MN,56623,0,1410,700,590,66009
27,MN,56626,0,160,70,40,5009
27,MN,56627,0,130,70,60,4933
27,MN,56628,0,680,270,350,36463
27,MN,56630,0,1070,460,460,44231
27,MN,56633,0,1960,880,450,70143
27,MN,56634,0,660,280,340,36242
27,MN,56636,0,2200,950,940,100257
27,MN,56637,0,100,50,40,4101
27,MN,56639,0,200,90,100,9136
27,MN,56641,0,130,50,60,5126
27,MN,56644,0,370,150,180,22757
27,MN,56646,0,140,70,70,6826
27,MN,56647,0,290,120,160,12772
27,MN,56649,0,4580,2220,1770,221810
27,MN,56650,0,320,130,160,12661
27,MN,56651,0,230,100,100,9298
27,MN,56652,0,220,90,130,12431
27,MN,56653,0,590,260,280,29219
27,MN,56655,0,700,280,380,35575
27,MN,56657,0,170,70,100,9824
27,MN,56660,0,100,40,50,3895
27,MN,56661,0,390,140,210,14984
27,MN,56662,0,260,110,150,13499
27,MN,56667,0,320,150,150,15302
27,MN,56669,0,150,50,90,7127
27,MN,56672,0,820,360,400,37237
27,MN,56673,0,330,140,150,14784
27,MN,56676,0,750,300,370,39021
27,MN,56678,0,580,290,250,28253
27,MN,56681,0,130,60,50,4651
27,MN,56683,0,310,100,180,15965
27,MN,56684,0,190,80,90,8777
27,MN,56686,0,450,210,200,18047
27,MN,56701,0,6500,3230,2490,357995
27,MN,56710,0,220,90,100,12994
27,MN,56713,0,480,230,230,31564
27,MN,56714,0,580,250,260,26074
27,MN,56715,0,180,90,90,10315
27,MN,56716,0,4160,2150,1550,204630
27,MN,56721,0,5060,2420,2120,287093
27,MN,56722,0,180,80,80,9957
27,MN,56723,0,500,220,230,32794
27,MN,56725,0,450,190,220,21532
27,MN,56726,0,770,360,350,35202
27,MN,56727,0,380,180,170,17642
27,MN,56728,0,660,310,310,44950
27,MN,56732,0,550,250,230,24977
27,MN,56733,0,230,90,110,12954
27,MN,56734,0,210,100,70,8162
27,MN,56735,0,360,150,190,17773
27,MN,56736,0,450,190,240,28771
27,MN,56737,0,410,190,190,19242
27,MN,56738,0,650,270,320,35771
27,MN,56742,0,380,160,190,17791
27,MN,56744,0,250,110,110,14015
27,MN,56748,0,290,150,110,13882
27,MN,56750,0,1180,530,550,63682
27,MN,56751,0,2970,1410,1260,179934
27,MN,56754,0,270,120,130,14542
27,MN,56756,0,370,160,150,16921
27,MN,56757,0,470,230,210,27899
27,MN,56758,0,190,90,90,7743
27,MN,56759,0,160,60,80,6384
27,MN,56760,0,190,90,90,9456
27,MN,56761,0,230,100,120,11047
27,MN,56762,0,1220,550,560,77336
27,MN,56763,0,2500,1150,1010,170898
27,MN,99999,0,14460,7120,4920,1037422
28,MS,0,0,1226900,488330,402570,58846245
28,MS,38601,0,990,410,300,35549
28,MS,38603,0,1070,440,350,38632
28,MS,38606,0,6730,2450,2080,311863
28,MS,38610,0,1280,450,470,46384
28,MS,38611,0,7180,2960,2340,284892
28,MS,38614,0,7710,3030,1340,291108
28,MS,38617,0,270,110,30,7223
28,MS,38618,0,4930,1800,1820,211722
28,MS,38619,0,1980,780,420,61225
28,MS,38620,0,1400,450,410,47124
28,MS,38621,0,590,190,110,15870
28,MS,38625,0,380,140,180,14899
28,MS,38626,0,440,170,90,17945
28,MS,38627,0,480,170,230,18684
28,MS,38629,0,650,190,310,24508
28,MS,38632,0,11190,4160,5300,729274
28,MS,38633,0,900,330,350,32515
28,MS,38635,0,6030,2630,1310,204967
28,MS,38637,0,12090,5080,2900,429945
28,MS,38641,0,980,370,430,52027
28,MS,38642,0,1030,410,270,34311
28,MS,38643,0,820,260,130,21381
28,MS,38645,0,610,250,150,27450
28,MS,38646,0,1220,460,260,46864
28,MS,38647,0,420,150,80,12057
28,MS,38650,0,1520,530,680,60666
28,MS,38651,0,3480,1310,1610,213370
28,MS,38652,0,7060,2580,2850,317293
28,MS,38654,0,22750,8840,9490,1411284
28,MS,38655,0,15990,7630,5690,1064092
28,MS,38658,0,940,320,380,36711
28,MS,38659,0,1070,370,430,43281
28,MS,38661,0,770,320,230,29117
28,MS,38663,0,4710,1740,1870,190661
28,MS,38664,0,1280,500,110,66355
28,MS,38665,0,930,330,370,34833
28,MS,38666,0,2730,1050,630,91777
28,MS,38668,0,5740,2250,1980,268080
28,MS,38670,0,450,150,60,11001
28,MS,38671,0,16610,7380,4760,684465
28,MS,38672,0,5620,2040,2610,391641
28,MS,38673,0,450,170,160,20109
28,MS,38674,0,380,140,160,15830
28,MS,38676,0,2810,1030,380,102280
28,MS,38680,0,2930,1160,880,123814
28,MS,38683,0,1770,600,800,63363
28,MS,38685,0,570,240,170,19020
28,MS,38701,0,9000,3560,1940,355362
28,MS,38703,0,5210,1990,810,152104
28,MS,38720,0,220,80,60,6679
28,MS,38721,0,480,160,100,16322
28,MS,38725,0,340,120,90,16492
28,MS,38726,0,210,70,40,6128
28,MS,38730,0,760,290,290,39546
28,MS,38732,0,7130,2880,1910,345909
28,MS,38736,0,200,80,60,7115
28,MS,38737,0,1130,420,180,32050
28,MS,38740,0,170,60,30,7097
28,MS,38744,0,350,130,100,14522
28,MS,38746,0,240,80,30,6776
28,MS,38748,0,1400,510,320,58412
28,MS,38751,0,4890,1990,870,180830
28,MS,38753,0,570,230,160,27967
28,MS,38754,0,570,210,100,16604
28,MS,38756,0,2690,1120,660,110084
28,MS,38759,0,580,210,230,30433
28,MS,38761,0,860,300,110,22582
28,MS,38762,0,910,400,70,21586
28,MS,38769,0,870,320,100,25516
28,MS,38771,0,1260,520,160,37448
28,MS,38773,0,1190,400,230,37696
28,MS,38774,0,1000,350,110,28597
28,MS,38778,0,590,190,90,18229
28,MS,38801,0,12270,5160,3870,607350
28,MS,38804,0,7150,3150,2440,442648
28,MS,38821,0,4790,1680,2040,232664
28,MS,38824,0,3280,1250,1260,128157
28,MS,38826,0,2400,950,980,166757
28,MS,38827,0,1130,400,480,48168
28,MS,38828,0,1680,600,770,73239
28,MS,38829,0,6910,2600,2860,278809
28,MS,38833,0,870,310,370,29590
28,MS,38834,0,10360,3940,4160,459571
28,MS,38838,0,550,170,300,20486
28,MS,38841,0,1300,490,500,46387
28,MS,38843,0,4460,1750,1870,198739
28,MS,38846,0,820,270,400,30733
28,MS,38847,0,1300,460,630,52042
28,MS,38848,0,330,100,170,14234
28,MS,38849,0,2260,760,990,109767
28,MS,38850,0,1410,570,450,47840
28,MS,38851,0,3540,1380,1120,138384
28,MS,38852,0,3500,1260,1670,152241
28,MS,38855,0,1850,640,840,77511
28,MS,38856,0,680,220,360,30260
28,MS,38857,0,1510,530,700,65777
28,MS,38858,0,2800,1030,1040,101397
28,MS,38859,0,260,90,120,8959
28,MS,38860,0,2530,1020,520,77861
28,MS,38862,0,1150,460,390,43287
28,MS,38863,0,8310,3190,3250,340875
28,MS,38864,0,560,200,270,21875
28,MS,38865,0,1900,670,850,72160
28,MS,38866,0,5180,1900,2340,294704
28,MS,38868,0,2310,960,650,78912
28,MS,38870,0,1080,390,510,47877
28,MS,38871,0,760,280,380,33416
28,MS,38873,0,1060,400,520,41844
28,MS,38876,0,470,170,240,18207
28,MS,38878,0,1110,380,380,37939
28,MS,38901,0,7490,2830,2270,314153
28,MS,38913,0,170,60,70,5964
28,MS,38914,0,180,60,90,6622
28,MS,38915,0,1550,550,560,57649
28,MS,38916,0,1810,630,620,67390
28,MS,38917,0,1250,440,590,70641
28,MS,38920,0,260,100,90,8286
28,MS,38921,0,1910,780,370,60658
28,MS,38922,0,1340,500,390,47890
28,MS,38923,0,470,150,170,18097
28,MS,38924,0,320,130,70,10036
28,MS,38925,0,890,300,320,31450
28,MS,38927,0,450,150,160,16237
28,MS,38928,0,210,70,30,10220
28,MS,38929,0,510,190,150,16320
28,MS,38930,0,9570,3560,1890,383202
28,MS,38940,0,830,270,360,34326
28,MS,38941,0,1670,610,210,61267
28,MS,38943,0,290,100,150,15534
28,MS,38944,0,180,70,50,6131
28,MS,38948,0,850,300,280,31657
28,MS,38949,0,100,40,50,4151
28,MS,38950,0,120,50,30,3338
28,MS,38951,0,400,120,130,13039
28,MS,38952,0,210,90,70,10900
28,MS,38953,0,280,100,100,10661
28,MS,38954,0,500,170,110,15168
28,MS,38961,0,410,150,140,12944
28,MS,38963,0,570,200,110,18415
28,MS,38965,0,3750,1470,1340,149080
28,MS,38967,0,2740,970,880,110534
28,MS,39038,0,2300,870,400,84694
28,MS,39039,0,940,350,360,46841
28,MS,39040,0,1380,550,520,64783
28,MS,39041,0,1630,740,370,63392
28,MS,39042,0,15210,5930,6650,918192
